Start date;End date;Germany/Luxembourg [€/MWh] Calculated resolutions;∅ DE/LU neighbours [€/MWh] Calculated resolutions;Belgium [€/MWh] Calculated resolutions;Denmark 1 [€/MWh] Calculated resolutions;Denmark 2 [€/MWh] Calculated resolutions;France [€/MWh] Calculated resolutions;Netherlands [€/MWh] Calculated resolutions;Norway 2 [€/MWh] Calculated resolutions;Austria [€/MWh] Calculated resolutions;Poland [€/MWh] Calculated resolutions;Sweden 4 [€/MWh] Calculated resolutions;Switzerland [€/MWh] Calculated resolutions;Czech Republic [€/MWh] Calculated resolutions;DE/AT/LU [€/MWh] Calculated resolutions;Northern Italy [€/MWh] Calculated resolutions;Slovenia [€/MWh] Calculated resolutions;Hungary [€/MWh] Calculated resolutions
Jan 6, 2026 4:00 PM;Jan 6, 2026 5:00 PM;145.01;147.13;144.99;145.01;178.47;145.03;144.97;140.82;145.89;147.57;147.67;132.09;145.96;-;128.33;145.97;146.31
Jan 6, 2026 5:00 PM;Jan 6, 2026 6:00 PM;152.99;156.51;152.99;152.99;200.00;152.99;152.99;148.22;152.99;152.99;154.30;148.10;152.99;-;130.00;152.99;152.99
Jan 6, 2026 6:00 PM;Jan 6, 2026 7:00 PM;148.27;151.87;148.27;148.27;195.84;148.27;148.27;143.52;148.27;148.27;149.96;143.36;148.27;-;132.62;148.27;148.27
Jan 6, 2026 7:00 PM;Jan 6, 2026 8:00 PM;139.12;138.72;139.12;139.12;145.42;139.12;139.12;134.68;139.12;139.12;137.69;134.34;139.12;-;130.00;139.12;139.12
Jan 6, 2026 8:00 PM;Jan 6, 2026 9:00 PM;121.60;121.34;121.62;121.60;121.59;121.64;121.60;117.73;121.97;122.79;117.20;125.00;122.04;-;121.64;122.04;122.19
Jan 6, 2026 9:00 PM;Jan 6, 2026 10:00 PM;108.56;109.66;115.17;108.56;108.56;112.55;86.81;101.65;116.20;118.41;107.21;118.01;113.16;-;112.55;114.35;115.11
Jan 6, 2026 10:00 PM;Jan 6, 2026 11:00 PM;102.22;104.35;110.01;102.22;102.22;107.91;87.19;95.11;107.58;116.20;97.88;113.50;108.00;-;107.91;108.72;110.00
Jan 6, 2026 11:00 PM;Jan 7, 2026 12:00 AM;92.82;95.06;101.76;92.82;92.81;98.32;77.29;87.30;94.83;109.18;88.25;108.81;94.25;-;105.32;94.93;94.71
Jan 7, 2026 12:00 AM;Jan 7, 2026 1:00 AM;93.99;95.54;96.35;93.99;93.98;95.59;88.17;90.47;94.58;104.81;88.57;110.09;94.36;-;103.76;94.57;94.45
Jan 7, 2026 1:00 AM;Jan 7, 2026 2:00 AM;88.61;90.89;91.17;88.61;88.60;90.34;82.79;85.80;89.25;101.73;82.48;110.00;89.02;-;100.21;89.24;89.11
Jan 7, 2026 2:00 AM;Jan 7, 2026 3:00 AM;85.04;87.04;87.21;85.04;85.03;86.52;79.59;82.24;85.58;92.17;79.64;109.01;85.39;-;99.53;85.58;85.47
Jan 7, 2026 3:00 AM;Jan 7, 2026 4:00 AM;81.65;84.44;82.70;81.65;81.63;82.38;79.02;81.27;81.99;92.54;74.69;108.96;81.98;-;99.98;81.99;81.95
Jan 7, 2026 4:00 AM;Jan 7, 2026 5:00 AM;80.78;83.79;82.09;80.78;80.77;81.96;77.63;80.07;83.41;89.28;75.28;106.45;83.94;-;100.19;83.92;84.82
Jan 7, 2026 5:00 AM;Jan 7, 2026 6:00 AM;84.88;89.98;87.76;84.88;84.86;87.83;78.58;82.10;93.66;108.35;75.83;109.17;96.81;-;104.64;94.73;97.31
Jan 7, 2026 6:00 AM;Jan 7, 2026 7:00 AM;92.77;104.49;94.10;92.55;92.54;95.91;89.54;89.51;117.66;154.90;90.58;116.47;115.58;-;116.56;116.38;122.73
Jan 7, 2026 7:00 AM;Jan 7, 2026 8:00 AM;99.20;121.17;110.54;99.22;99.81;110.49;94.46;96.01;141.54;214.34;99.26;124.83;142.34;-;128.51;143.54;158.15
Jan 7, 2026 8:00 AM;Jan 7, 2026 9:00 AM;109.35;134.55;113.80;109.35;109.34;117.01;104.77;105.76;156.74;259.89;108.67;134.49;160.19;-;143.10;158.30;174.43
Jan 7, 2026 9:00 AM;Jan 7, 2026 10:00 AM;112.13;134.96;114.00;112.13;112.12;117.87;111.23;108.52;155.60;251.12;111.41;131.65;158.89;-;131.55;156.96;171.93
Jan 7, 2026 10:00 AM;Jan 7, 2026 11:00 AM;108.31;123.94;109.55;108.31;109.81;112.09;107.70;104.84;136.92;199.21;109.39;126.48;139.08;-;130.00;137.82;147.66
Jan 7, 2026 11:00 AM;Jan 7, 2026 12:00 PM;99.94;120.64;101.54;99.94;102.43;104.80;99.17;96.79;136.97;220.17;102.41;123.05;139.81;-;128.06;138.13;150.88
Jan 7, 2026 12:00 PM;Jan 7, 2026 1:00 PM;96.34;120.86;98.26;96.32;98.68;102.23;95.38;93.31;140.92;240.03;98.83;121.11;144.38;-;121.22;142.32;157.66
Jan 7, 2026 1:00 PM;Jan 7, 2026 2:00 PM;93.16;126.28;95.82;93.16;94.80;101.22;91.59;90.30;154.66;290.61;95.44;122.02;159.50;-;121.46;156.58;177.75
Jan 7, 2026 2:00 PM;Jan 7, 2026 3:00 PM;95.23;126.02;97.71;95.22;96.45;102.76;94.04;92.25;152.66;277.98;96.41;123.93;156.83;-;130.00;154.48;174.32
Jan 7, 2026 3:00 PM;Jan 7, 2026 4:00 PM;101.84;136.41;104.72;101.84;101.83;110.62;100.40;98.63;168.56;313.27;101.37;125.59;173.65;-;140.95;170.66;193.67
Jan 7, 2026 4:00 PM;Jan 7, 2026 5:00 PM;106.38;139.28;115.16;106.38;106.38;118.59;111.73;103.01;172.73;287.46;105.82;130.70;174.12;-;124.71;175.95;200.06
Jan 7, 2026 5:00 PM;Jan 7, 2026 6:00 PM;125.19;148.70;127.20;125.19;125.18;131.27;124.26;121.19;171.43;270.55;124.41;140.00;175.00;-;139.55;172.82;188.83
Jan 7, 2026 6:00 PM;Jan 7, 2026 7:00 PM;124.10;143.02;135.75;124.10;124.09;134.94;111.45;120.15;162.09;237.37;123.31;136.02;163.95;-;142.23;163.52;175.81
Jan 7, 2026 7:00 PM;Jan 7, 2026 8:00 PM;116.73;135.23;137.85;115.11;115.09;132.06;96.85;113.02;153.25;225.35;109.77;134.25;155.00;-;134.51;154.74;165.77
Jan 7, 2026 8:00 PM;Jan 7, 2026 9:00 PM;108.73;120.34;121.84;97.53;96.05;119.85;90.62;100.10;134.94;209.78;84.44;125.00;143.61;-;125.28;143.19;153.60
Jan 7, 2026 9:00 PM;Jan 7, 2026 10:00 PM;98.46;105.12;101.33;92.87;82.53;103.98;92.75;95.32;127.95;140.90;80.41;118.98;119.35;-;119.19;125.50;128.42
Jan 7, 2026 10:00 PM;Jan 7, 2026 11:00 PM;93.96;98.77;96.32;90.98;78.35;97.53;90.98;90.97;120.03;119.31;76.31;116.10;109.63;-;115.38;116.44;118.01
Jan 7, 2026 11:00 PM;Jan 8, 2026 12:00 AM;88.76;91.02;89.61;87.33;66.52;90.32;87.33;85.94;105.69;114.29;62.37;112.75;99.13;-;110.00;103.99;105.65
Jan 8, 2026 12:00 AM;Jan 8, 2026 1:00 AM;84.08;86.84;83.96;83.51;63.16;84.79;83.51;83.82;99.09;113.41;59.77;108.69;91.51;-;110.00;96.49;96.47
Jan 8, 2026 1:00 AM;Jan 8, 2026 2:00 AM;83.08;85.29;82.75;83.08;70.29;83.58;82.38;82.36;98.01;98.96;58.71;108.22;89.89;-;108.31;94.89;94.29
Jan 8, 2026 2:00 AM;Jan 8, 2026 3:00 AM;84.52;84.09;84.52;84.52;74.50;84.52;84.52;82.03;84.52;95.65;58.68;106.94;84.52;-;107.56;84.52;84.52
Jan 8, 2026 3:00 AM;Jan 8, 2026 4:00 AM;82.47;82.75;82.47;82.47;78.01;82.47;82.47;80.75;82.47;94.95;57.46;104.25;82.47;-;105.20;82.47;82.47
Jan 8, 2026 4:00 AM;Jan 8, 2026 5:00 AM;85.27;85.41;85.14;85.27;70.38;85.29;85.06;82.92;89.36;106.95;58.46;103.56;87.13;-;103.66;88.51;88.33
Jan 8, 2026 5:00 AM;Jan 8, 2026 6:00 AM;87.89;89.68;87.48;87.89;85.47;87.38;87.16;85.00;99.06;103.58;59.79;108.20;95.48;-;105.10;97.83;98.88
Jan 8, 2026 6:00 AM;Jan 8, 2026 7:00 AM;97.88;106.72;98.13;97.88;97.84;100.28;96.69;94.96;124.04;157.05;68.10;118.90;120.08;-;120.50;121.93;127.71
Jan 8, 2026 7:00 AM;Jan 8, 2026 8:00 AM;126.71;141.39;126.82;126.71;126.65;126.70;124.69;122.61;165.51;250.09;87.17;129.84;168.47;-;144.63;167.03;180.27
Jan 8, 2026 8:00 AM;Jan 8, 2026 9:00 AM;168.81;179.85;169.47;168.81;168.75;171.64;167.82;163.35;202.59;279.65;131.14;150.10;205.09;-;172.32;203.70;215.55
Jan 8, 2026 9:00 AM;Jan 8, 2026 10:00 AM;192.72;192.64;190.77;192.72;192.62;189.00;191.90;197.56;206.95;240.20;138.89;170.10;208.38;-;189.00;207.13;212.66
Jan 8, 2026 10:00 AM;Jan 8, 2026 11:00 AM;207.93;195.64;193.67;207.93;207.83;176.41;205.65;213.09;204.47;207.00;160.34;169.13;206.48;-;176.41;202.59;204.73
Jan 8, 2026 11:00 AM;Jan 8, 2026 12:00 PM;213.11;195.36;185.97;213.11;213.01;153.07;207.80;218.42;206.53;211.31;162.23;167.14;210.35;-;153.07;202.94;207.02
Jan 8, 2026 12:00 PM;Jan 8, 2026 1:00 PM;220.27;197.08;179.53;220.27;220.18;130.00;214.44;221.06;210.39;217.46;168.41;170.00;216.13;-;130.00;205.01;211.12
Jan 8, 2026 1:00 PM;Jan 8, 2026 2:00 PM;236.22;206.62;184.78;236.22;236.11;122.31;225.00;232.52;223.74;232.62;173.58;175.00;230.98;-;128.30;216.95;224.67
Jan 8, 2026 2:00 PM;Jan 8, 2026 3:00 PM;264.59;220.90;193.14;264.59;264.44;106.55;249.01;256.34;247.25;259.56;190.40;141.30;257.32;-;139.00;237.81;248.52
Jan 8, 2026 3:00 PM;Jan 8, 2026 4:00 PM;264.42;227.05;187.64;264.42;264.27;94.98;247.36;255.89;245.77;258.98;213.51;208.10;256.62;-;156.30;235.63;247.17
Jan 8, 2026 4:00 PM;Jan 8, 2026 5:00 PM;259.49;225.26;182.73;259.49;259.34;92.14;248.26;250.86;242.44;259.01;209.58;220.68;253.31;-;140.76;232.42;244.39
Jan 8, 2026 5:00 PM;Jan 8, 2026 6:00 PM;233.85;209.09;169.57;233.85;233.72;91.22;225.00;226.23;230.24;271.65;197.64;180.00;240.91;-;152.91;221.93;236.73
Jan 8, 2026 6:00 PM;Jan 8, 2026 7:00 PM;199.40;189.44;153.36;199.40;199.31;97.87;194.11;192.88;215.14;285.29;178.32;143.99;224.15;-;135.00;209.77;226.95
Jan 8, 2026 7:00 PM;Jan 8, 2026 8:00 PM;139.25;154.96;120.36;139.25;139.20;98.74;135.72;134.66;182.46;293.69;130.29;141.30;188.87;-;144.44;181.34;201.69
Jan 8, 2026 8:00 PM;Jan 8, 2026 9:00 PM;102.13;121.76;96.47;102.13;102.09;93.63;99.15;99.40;146.96;229.15;96.27;127.10;147.02;-;127.20;145.47;160.09
Jan 8, 2026 9:00 PM;Jan 8, 2026 10:00 PM;94.48;105.81;91.49;94.48;94.47;86.76;91.30;92.12;135.06;142.68;92.04;122.90;120.59;-;125.44;130.51;133.04
Jan 8, 2026 10:00 PM;Jan 8, 2026 11:00 PM;91.31;98.97;88.07;90.62;90.60;82.98;88.37;90.72;127.71;116.97;82.91;119.09;110.61;-;120.40;121.54;121.40
Jan 8, 2026 11:00 PM;Jan 9, 2026 12:00 AM;79.04;88.61;76.94;78.27;78.10;73.55;78.27;81.39;115.04;116.23;69.25;111.59;96.06;-;113.91;107.83;106.60
Jan 9, 2026 12:00 AM;Jan 9, 2026 1:00 AM;78.96;86.54;70.74;78.96;78.60;62.27;78.88;76.22;116.10;109.30;74.04;112.00;94.90;-;116.07;99.94;103.25
Jan 9, 2026 1:00 AM;Jan 9, 2026 2:00 AM;70.69;79.55;63.45;70.69;70.69;44.36;70.67;73.70;110.04;104.41;68.71;109.95;88.35;-;110.04;102.32;99.85
Jan 9, 2026 2:00 AM;Jan 9, 2026 3:00 AM;57.35;71.96;50.78;57.35;57.35;38.25;54.05;66.66;112.41;108.19;57.07;107.40;81.99;-;110.03;100.91;98.03
Jan 9, 2026 3:00 AM;Jan 9, 2026 4:00 AM;50.84;65.79;43.23;50.84;50.84;25.04;46.58;64.82;109.25;109.21;50.58;106.57;66.75;-;109.25;95.37;90.73
Jan 9, 2026 4:00 AM;Jan 9, 2026 5:00 AM;47.85;65.32;40.85;47.85;47.84;20.00;47.85;66.61;110.05;99.51;47.66;106.93;83.39;-;110.05;101.35;103.02
Jan 9, 2026 5:00 AM;Jan 9, 2026 6:00 AM;56.57;73.88;52.08;56.57;56.57;37.98;57.66;66.56;116.05;110.16;56.26;111.06;91.67;-;112.19;108.21;110.73
Jan 9, 2026 6:00 AM;Jan 9, 2026 7:00 AM;72.61;92.35;72.33;72.61;72.60;64.90;77.72;76.74;134.18;138.62;72.41;121.60;112.17;-;128.36;128.99;133.28
Jan 9, 2026 7:00 AM;Jan 9, 2026 8:00 AM;84.30;109.21;89.57;84.30;84.30;84.30;89.19;86.29;141.95;187.46;84.20;127.77;141.95;-;144.46;168.76;207.93
Jan 9, 2026 8:00 AM;Jan 9, 2026 9:00 AM;89.76;116.57;92.62;89.46;89.66;89.76;92.62;92.57;143.44;211.63;89.63;131.90;158.99;-;138.85;162.00;178.97
Jan 9, 2026 9:00 AM;Jan 9, 2026 10:00 AM;89.15;115.17;91.32;89.15;89.26;89.15;92.28;89.33;147.99;208.41;89.25;130.72;150.00;-;149.81;149.81;173.11
Jan 9, 2026 10:00 AM;Jan 9, 2026 11:00 AM;93.93;109.74;94.07;93.93;93.93;86.90;103.06;93.97;152.93;122.34;93.93;130.00;142.15;-;144.00;143.35;145.72
Jan 9, 2026 11:00 AM;Jan 9, 2026 12:00 PM;85.80;109.48;89.03;85.80;86.23;78.01;103.41;86.78;146.96;175.42;86.28;127.69;138.70;-;151.07;145.58;156.00
Jan 9, 2026 12:00 PM;Jan 9, 2026 1:00 PM;83.01;106.23;86.05;83.01;84.35;83.75;95.59;85.50;146.16;161.65;84.55;124.19;133.71;-;137.32;140.57;151.04
Jan 9, 2026 1:00 PM;Jan 9, 2026 2:00 PM;82.85;106.24;84.73;82.85;84.13;74.15;93.76;84.66;146.95;169.82;84.36;124.20;138.99;-;136.31;145.73;153.59
Jan 9, 2026 2:00 PM;Jan 9, 2026 3:00 PM;82.84;102.97;80.68;82.84;84.41;57.75;94.04;84.50;162.67;123.80;84.41;127.69;149.86;-;147.69;154.33;153.87
Jan 9, 2026 3:00 PM;Jan 9, 2026 4:00 PM;85.25;105.40;84.89;85.25;85.77;75.59;90.96;85.82;151.98;145.77;85.77;127.59;140.00;-;141.88;146.91;151.00
Jan 9, 2026 4:00 PM;Jan 9, 2026 5:00 PM;87.57;108.05;84.74;87.57;87.78;70.54;91.57;87.84;172.36;157.21;87.78;128.24;132.97;-;143.61;165.36;183.59
Jan 9, 2026 5:00 PM;Jan 9, 2026 6:00 PM;92.52;111.28;92.42;92.52;92.52;93.21;94.00;92.56;178.74;136.80;92.52;129.08;129.70;-;135.56;169.80;198.92
Jan 9, 2026 6:00 PM;Jan 9, 2026 7:00 PM;91.66;106.09;91.46;88.54;90.57;95.01;91.88;89.88;160.00;124.89;89.85;129.71;115.22;-;133.75;151.66;185.76
Jan 9, 2026 7:00 PM;Jan 9, 2026 8:00 PM;87.28;101.68;87.99;83.80;85.93;91.71;87.52;85.41;152.93;113.88;85.39;131.90;112.07;-;130.05;148.56;170.97
Jan 9, 2026 8:00 PM;Jan 9, 2026 9:00 PM;82.80;97.65;84.11;82.80;82.94;87.60;85.20;82.96;150.04;108.80;82.94;125.30;101.49;-;126.41;145.07;162.64
Jan 9, 2026 9:00 PM;Jan 9, 2026 10:00 PM;80.36;93.52;82.34;80.31;80.35;84.26;85.60;82.17;132.10;102.18;80.28;121.49;97.67;-;127.20;127.57;135.01
Jan 9, 2026 10:00 PM;Jan 9, 2026 11:00 PM;80.35;92.60;81.61;80.09;80.24;83.05;85.00;81.15;126.99;102.03;80.21;120.00;98.24;-;118.93;119.17;126.13
Jan 9, 2026 11:00 PM;Jan 10, 2026 12:00 AM;74.51;86.95;75.40;74.51;73.58;77.22;78.23;76.92;117.35;105.29;73.40;113.28;91.30;-;113.88;108.82;114.16
Jan 10, 2026 12:00 AM;Jan 10, 2026 1:00 AM;72.79;87.77;73.12;72.79;72.79;75.16;75.17;73.37;120.07;135.97;63.20;114.30;89.53;-;115.00;114.11;116.46
Jan 10, 2026 1:00 AM;Jan 10, 2026 2:00 AM;69.78;84.28;69.20;69.78;69.77;70.12;69.84;72.25;117.92;120.87;65.01;111.10;91.22;-;110.65;110.65;111.17
Jan 10, 2026 2:00 AM;Jan 10, 2026 3:00 AM;66.24;82.11;66.23;66.24;66.24;65.22;66.24;70.49;118.57;118.63;63.60;109.31;92.43;-;110.30;110.30;109.91
Jan 10, 2026 3:00 AM;Jan 10, 2026 4:00 AM;66.54;81.62;65.30;66.54;66.53;59.90;66.54;69.91;117.72;120.40;64.34;108.21;92.43;-;108.76;108.19;107.19
Jan 10, 2026 4:00 AM;Jan 10, 2026 5:00 AM;66.51;80.58;62.88;66.51;66.51;55.00;66.51;70.44;113.22;119.85;64.29;108.75;92.43;-;107.80;105.97;105.01
Jan 10, 2026 5:00 AM;Jan 10, 2026 6:00 AM;68.46;81.92;67.66;68.46;66.76;54.27;68.98;71.74;116.65;121.93;66.17;110.00;88.54;-;110.19;110.19;107.94
Jan 10, 2026 6:00 AM;Jan 10, 2026 7:00 AM;69.96;85.14;71.17;69.96;69.68;62.89;71.63;73.28;116.51;121.68;69.55;116.35;93.85;-;115.40;115.40;117.79
Jan 10, 2026 7:00 AM;Jan 10, 2026 8:00 AM;76.67;92.92;78.37;76.67;76.67;70.30;78.00;78.33;123.96;137.82;76.60;120.90;104.48;-;117.43;126.32;130.00
Jan 10, 2026 8:00 AM;Jan 10, 2026 9:00 AM;85.03;104.79;86.09;85.03;85.03;80.46;86.05;83.91;137.87;177.94;83.91;123.40;123.03;-;125.19;140.86;154.62
Jan 10, 2026 9:00 AM;Jan 10, 2026 10:00 AM;92.36;109.73;90.65;92.29;92.29;83.32;91.09;89.93;144.00;177.08;89.93;123.59;132.85;-;124.60;144.22;152.27
Jan 10, 2026 10:00 AM;Jan 10, 2026 11:00 AM;97.60;108.02;91.89;96.99;96.99;70.90;93.11;94.57;146.70;152.51;94.57;120.80;129.17;-;121.43;142.39;145.79
Jan 10, 2026 11:00 AM;Jan 10, 2026 12:00 PM;101.56;107.27;90.94;100.93;100.93;65.86;95.01;98.41;144.00;140.10;98.41;118.96;126.42;-;117.15;138.92;139.95
Jan 10, 2026 12:00 PM;Jan 10, 2026 1:00 PM;101.57;107.47;93.09;100.94;100.94;72.65;95.99;98.42;143.09;136.68;98.42;118.46;123.48;-;115.00;137.12;137.69
Jan 10, 2026 1:00 PM;Jan 10, 2026 2:00 PM;104.82;107.70;93.38;104.72;104.72;65.30;98.35;101.75;142.95;132.86;101.74;118.10;120.82;-;115.00;136.23;135.31
Jan 10, 2026 2:00 PM;Jan 10, 2026 3:00 PM;111.44;109.98;98.80;110.11;110.11;67.20;104.37;106.80;137.61;127.41;106.80;119.06;121.52;-;116.82;133.10;132.11
Jan 10, 2026 3:00 PM;Jan 10, 2026 4:00 PM;117.72;114.52;105.21;116.87;116.87;73.61;110.90;113.48;139.99;125.45;113.48;120.07;123.77;-;122.26;135.85;137.61
Jan 10, 2026 4:00 PM;Jan 10, 2026 5:00 PM;128.01;122.90;115.78;128.01;128.01;84.52;120.72;124.04;139.62;132.02;124.04;123.60;131.54;-;128.13;137.99;137.72
Jan 10, 2026 5:00 PM;Jan 10, 2026 6:00 PM;139.53;132.54;127.31;139.53;139.53;96.14;132.66;135.20;143.31;140.79;135.20;127.10;141.17;-;127.17;143.61;142.25
Jan 10, 2026 6:00 PM;Jan 10, 2026 7:00 PM;136.91;133.10;131.74;136.91;136.91;118.54;133.95;132.67;138.51;137.44;132.67;127.10;137.61;-;129.70;138.64;138.06
Jan 10, 2026 7:00 PM;Jan 10, 2026 8:00 PM;128.31;127.11;127.73;128.31;128.31;126.26;128.00;124.39;128.49;128.37;124.39;125.59;128.38;-;126.26;128.50;128.44
Jan 10, 2026 8:00 PM;Jan 10, 2026 9:00 PM;120.49;118.80;118.18;120.49;120.49;112.26;119.19;115.85;121.21;120.74;115.85;121.72;120.80;-;121.26;121.26;121.01
Jan 10, 2026 9:00 PM;Jan 10, 2026 10:00 PM;113.21;111.23;109.85;113.21;113.21;101.17;111.21;107.65;114.25;113.56;107.65;118.08;113.66;-;116.75;114.33;113.96
Jan 10, 2026 10:00 PM;Jan 10, 2026 11:00 PM;107.68;105.59;105.66;107.68;107.68;100.43;106.53;98.00;108.28;107.87;98.00;113.48;107.93;-;114.39;108.33;108.11
Jan 10, 2026 11:00 PM;Jan 11, 2026 12:00 AM;98.20;97.41;98.20;98.20;98.20;98.20;98.20;87.99;98.20;98.20;87.99;110.00;98.20;-;108.88;98.20;98.20
Jan 11, 2026 12:00 AM;Jan 11, 2026 1:00 AM;96.90;95.51;96.90;96.90;96.90;96.90;96.90;83.50;96.90;96.90;82.57;109.28;96.90;-;107.04;96.90;96.90
Jan 11, 2026 1:00 AM;Jan 11, 2026 2:00 AM;92.75;92.12;92.75;92.75;92.75;92.75;92.75;82.63;92.75;92.75;80.81;107.93;92.75;-;103.12;92.75;92.75
Jan 11, 2026 2:00 AM;Jan 11, 2026 3:00 AM;88.04;88.41;88.04;88.04;88.04;88.04;88.04;82.61;88.04;88.04;82.23;103.43;88.04;-;104.64;88.04;88.04
Jan 11, 2026 3:00 AM;Jan 11, 2026 4:00 AM;84.86;85.55;84.86;84.86;84.86;84.86;84.86;80.50;84.86;84.86;80.51;101.20;84.86;-;104.76;84.86;84.86
Jan 11, 2026 4:00 AM;Jan 11, 2026 5:00 AM;82.68;84.01;82.68;82.68;82.68;82.68;82.68;79.31;82.68;82.68;79.33;104.00;82.68;-;102.39;82.68;82.68
Jan 11, 2026 5:00 AM;Jan 11, 2026 6:00 AM;82.26;83.62;82.25;82.26;82.26;82.24;82.26;79.60;82.26;82.26;79.60;102.62;82.26;-;99.15;82.26;82.26
Jan 11, 2026 6:00 AM;Jan 11, 2026 7:00 AM;81.60;83.53;81.60;81.68;81.60;81.60;81.60;79.02;81.60;81.60;79.17;107.75;81.60;-;105.48;81.60;81.60
Jan 11, 2026 7:00 AM;Jan 11, 2026 8:00 AM;84.26;86.15;84.26;84.26;84.26;84.26;84.26;81.33;84.26;84.26;81.55;110.68;84.26;-;114.00;84.26;84.26
Jan 11, 2026 8:00 AM;Jan 11, 2026 9:00 AM;92.06;93.35;91.67;92.06;92.06;90.63;91.84;88.63;92.17;92.10;89.49;114.07;92.11;-;115.17;92.19;92.15
Jan 11, 2026 9:00 AM;Jan 11, 2026 10:00 AM;103.10;102.11;99.14;103.10;103.10;88.44;100.87;99.88;104.32;103.52;100.48;116.68;103.65;-;113.70;104.44;104.00
Jan 11, 2026 10:00 AM;Jan 11, 2026 11:00 AM;100.68;99.20;96.17;100.68;100.68;84.01;98.30;97.56;102.11;101.15;97.56;111.62;101.30;-;103.18;102.20;101.70
Jan 11, 2026 11:00 AM;Jan 11, 2026 12:00 PM;99.92;98.56;95.43;99.92;99.92;84.05;97.68;97.07;102.08;100.36;97.07;110.05;100.55;-;102.08;101.47;101.01
Jan 11, 2026 12:00 PM;Jan 11, 2026 1:00 PM;97.09;97.11;95.65;97.09;97.09;91.86;96.37;94.27;97.59;97.24;94.66;109.11;97.29;-;99.07;97.58;97.42
Jan 11, 2026 1:00 PM;Jan 11, 2026 2:00 PM;96.52;95.35;92.13;96.52;96.52;80.44;94.40;93.72;98.00;96.97;94.10;108.91;97.12;-;99.74;98.00;97.52
Jan 11, 2026 2:00 PM;Jan 11, 2026 3:00 PM;98.88;96.66;92.32;98.88;98.88;75.14;95.63;96.01;101.34;99.56;96.40;109.35;99.78;-;100.73;101.11;100.40
Jan 11, 2026 3:00 PM;Jan 11, 2026 4:00 PM;101.28;99.56;94.81;101.28;101.28;79.90;97.88;98.29;105.04;101.93;99.47;113.09;102.21;-;106.75;103.61;103.01
Jan 11, 2026 4:00 PM;Jan 11, 2026 5:00 PM;111.76;109.47;103.38;111.76;118.73;81.00;107.70;108.29;114.04;114.16;112.78;120.45;111.85;-;115.72;115.97;122.05
Jan 11, 2026 5:00 PM;Jan 11, 2026 6:00 PM;116.25;117.30;109.03;116.25;148.46;92.64;112.51;112.60;121.09;117.75;119.14;124.09;116.76;-;121.74;119.57;122.49
Jan 11, 2026 6:00 PM;Jan 11, 2026 7:00 PM;112.25;114.86;110.82;112.25;142.10;103.14;98.53;108.85;121.10;114.72;114.91;124.79;112.23;-;121.26;116.66;124.62
Jan 11, 2026 7:00 PM;Jan 11, 2026 8:00 PM;106.21;107.76;104.01;106.21;110.58;102.14;91.24;102.95;122.44;110.74;106.07;124.03;104.92;-;123.56;113.23;131.53
Jan 11, 2026 8:00 PM;Jan 11, 2026 9:00 PM;96.04;102.84;95.27;96.04;96.03;95.78;90.03;93.09;119.27;105.29;93.93;122.11;124.38;-;121.10;113.94;116.82
Jan 11, 2026 9:00 PM;Jan 11, 2026 10:00 PM;95.01;98.98;92.85;94.85;95.00;93.12;88.40;92.10;117.43;101.51;92.46;118.00;103.06;-;120.49;109.35;108.69
Jan 11, 2026 10:00 PM;Jan 11, 2026 11:00 PM;93.02;97.05;91.41;92.69;93.02;92.24;91.18;90.14;109.96;98.99;90.36;117.40;100.16;-;115.00;105.59;105.00
Jan 11, 2026 11:00 PM;Jan 12, 2026 12:00 AM;85.23;88.29;81.47;84.95;85.23;80.97;79.00;82.59;100.72;88.16;82.81;112.30;93.05;-;106.79;94.15;94.07
Jan 12, 2026 12:00 AM;Jan 12, 2026 1:00 AM;81.26;84.16;76.42;78.29;81.26;77.49;77.23;78.75;94.24;91.45;79.79;106.30;84.56;-;108.29;86.83;86.76
Jan 12, 2026 1:00 AM;Jan 12, 2026 2:00 AM;81.19;83.83;77.25;77.96;81.19;77.94;77.97;78.68;93.06;90.39;78.64;104.64;84.44;-;108.63;86.69;86.58
Jan 12, 2026 2:00 AM;Jan 12, 2026 3:00 AM;79.04;83.08;77.05;78.05;79.04;73.01;77.69;77.10;91.10;93.95;77.89;104.32;84.65;-;107.84;88.79;88.17
Jan 12, 2026 3:00 AM;Jan 12, 2026 4:00 AM;77.31;80.49;69.27;70.17;77.00;63.43;71.11;74.90;100.04;95.01;76.78;103.88;83.86;-;107.75;88.49;88.23
Jan 12, 2026 4:00 AM;Jan 12, 2026 5:00 AM;76.59;82.04;70.97;71.72;76.84;60.13;72.92;74.98;104.70;100.57;76.84;103.47;89.28;-;105.58;98.74;97.33
Jan 12, 2026 5:00 AM;Jan 12, 2026 6:00 AM;80.16;85.74;75.60;73.96;79.88;67.89;74.88;77.66;114.26;94.01;79.87;109.11;96.00;-;114.37;107.61;106.05
Jan 12, 2026 6:00 AM;Jan 12, 2026 7:00 AM;86.92;106.78;82.02;79.34;94.77;82.45;81.06;81.93;156.64;160.72;99.26;122.21;134.21;-;130.45;148.47;152.66
Jan 12, 2026 7:00 AM;Jan 12, 2026 8:00 AM;97.87;143.12;95.53;78.97;128.24;97.14;87.41;86.15;250.22;272.40;146.15;134.18;197.96;-;140.00;236.23;249.47
